setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
153,Slowly Relaxing,19iBXrL3jjNmm4oDaozXWA,0.243,0.0255,11,-26.055,0,0.0371,0.987,0.943,0.0889,0.0854,79.161
154,Suaimhneas,7q9ehvNtDAyhFFD7w9L4yo,0.217,0.141,11,-19.913,0,0.0369,0.968,0.835,0.111,0.0732,117.029
155,Contemplation,6dAScKFmnc7epcmlV7uXRv,0.471,0.213,2,-13.171,1,0.0394,0.847,0.956,0.0942,0.113,116.35
156,& Wishes,73hY81aqUHZF1KHCY7P5Mk,0.155,0.00366,7,-31.451,0,0.043,0.987,0.976,0.147,0.0935,78.491
157,Éjszakai,2qHGPanT2ux9hwZDbmPr8t,0.201,0.00272,10,-35.169,1,0.041,0.987,0.879,0.116,0.0992,68.22
158,A new day,36rrXNpPdOpmHpI2vZECFd,0.362,0.0795,9,-28.018,1,0.0372,0.995,0.909,0.115,0.135,77.027
159,In Plain Sight,1Hv0xfiKWyRicMFmV4TYZU,0.242,0.204,5,-20.169,0,0.0353,0.921,0.945,0.0764,0.0384,100.075
160,Chasing Cloud Nine,3syIiKL3nOWcphWLsVtMEA,0.16,0.0402,5,-29.325,1,0.0368,0.98,0.983,0.371,0.0715,91.435
161,Sidereus,1jp80qB36x0WCV1zPHRq31,0.199,0.00966,5,-34.213,1,0.04,0.994,0.909,0.124,0.109,65.491
162,Sumire,7j5U7NtYQbqbgTuEmznPnh,0.181,0.0149,9,-28.327,0,0.0341,0.989,0.929,0.0699,0.12,84.119
163,Hearts Made of Gold,3saEHBnU9n5mDGwXchbre6,0.371,0.117,5,-21.931,1,0.0365,0.984,0.912,0.104,0.164,95.453
164,The NIght Sky,74BilO0zChICzNl6bXBFWI,0.214,0.0398,8,-28.219,1,0.0409,0.979,0.95,0.0829,0.0386,62.662
165,Endless Fragments of Time,1UFmSqbxVtP5pl9r8KdeY1,0.0958,0.0259,10,-33.443,0,0.0438,0.947,0.844,0.102,0.0632,162.542
166,O darkest night,529OV81Dqr98MG2TwH4hbq,0.102,0.0647,7,-26.232,1,0.046,0.97,0.958,0.102,0.102,83.405
167,No me despiertes,3CkHOquzU3g6ekoYiuo5Fo,0.203,0.00588,5,-34.66,1,0.0391,0.99,0.829,0.118,0.0418,69.468
168,For Emmabelle,6f096qqr3TLKBEoWxy8HPg,0.194,0.0355,4,-28.246,0,0.0446,0.931,0.887,0.082,0.0604,66.56
169,Distant Future,7fQnWktkzG5HN2PJYc6G6g,0.291,0.000945,3,-33.178,1,0.0434,0.992,0.891,0.107,0.168,68.646
170,Spanish Evening,7vK9F11sa8mdyAgUp3CthS,0.624,0.097,3,-21.612,0,0.0593,0.988,0.961,0.109,0.175,74.995
171,Dodecahedron,5hbUkTfxIrICrDjUPzvzhP,0.105,0.0703,1,-27.252,1,0.0358,0.975,0.845,0.106,0.0369,90.345
172,As the Journey Begins,1FOWBeqc6Bh5oNzTn4Vbhr,0.214,0.102,0,-19.213,1,0.04,0.961,0.926,0.121,0.0937,63.418
173,It Ends with Us,6RMjZgsE9IcQZqubTzLtDs,0.326,0.00891,0,-24.103,1,0.0518,0.986,0.934,0.111,0.299,69.79
174,Relajación espiritual,7kbiF2WwENN3Z5yOZ2X0R2,0.169,0.0283,11,-24.823,1,0.0398,0.984,0.907,0.114,0.056,91.745
175,Equal,4t6PkD6UKAkvDhHw7uKjdC,0.298,0.0366,8,-29.701,1,0.0465,0.994,0.938,0.109,0.282,72.209
176,Andromeda,2vOE9PLXx3MTPy5E0dxPor,0.168,0.00908,5,-33.966,0,0.0443,0.947,0.946,0.125,0.396,68.775
177,The Garden's Light,72cj11O7lJBQiLu3dXzKLV,0.354,0.015,5,-33.438,1,0.039,0.963,0.894,0.118,0.0899,66.738
178,Moving Forest,7xzeJbiPtEJY5aYqkB2fwY,0.372,0.101,7,-22.378,1,0.0491,0.987,0.827,0.122,0.0391,99.318
179,Mellow Moon,3pwWWv9jwQxxh81W8bKWSB,0.167,0.00774,0,-28.248,1,0.0508,0.956,0.88,0.0959,0.14,194.657
180,Cloudy Mountains,5uDs595iEmAkqkNfzGB6cl,0.195,0.00938,1,-25.442,1,0.0377,0.982,0.909,0.0919,0.0464,67.629
