setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
83,Goodpain,4DHhTy2dYNd8IiW0aMQ24X,0.666,0.665,9,-5.116,0,0.0278,0.00338,0.000104,0.068,0.364,96.994
84,I'm So Bored,1SAF9h8xdE1YV02Dbgrn2L,0.49,0.746,10,-5.458,1,0.042,0.00972,1.58e-05,0.0235,0.948,165.056
85,American Honey,4HOsVv1uK6DS0gYKBCWMGv,0.433,0.501,3,-8.89,1,0.0346,0.503,0.0177,0.0945,0.252,204.06
86,Human Condition,4ulOJhLqbDeBFEbYVX6yjG,0.561,0.798,10,-4.619,0,0.0389,0.0219,0.217,0.109,0.422,93.028
87,Daft Pretty Boys,41d2Q6DHcM20OdzynkRtvf,0.662,0.837,8,-5.015,1,0.0582,0.0623,0.0,0.0931,0.613,136.998
88,Unwind,10qar57dEiw0arPhQ3NTU5,0.737,0.56,9,-8.281,0,0.127,0.815,0.00164,0.125,0.812,80.006
89,Acting My Age,3kcX1eNaWhs3uqgwpRWgID,0.66,0.768,9,-3.945,1,0.0266,0.000903,2.09e-05,0.326,0.77,120.03
90,Fresh Squeezed,3W3YJYPXgzGeb6l8DnKLmY,0.447,0.743,0,-5.773,1,0.03,0.115,0.00939,0.269,0.542,109.529
91,Unknown Song,2zR85boqjMOKPygjdDbGbC,0.74,0.503,1,-11.347,1,0.0522,0.0898,0.0665,0.118,0.548,118.026
92,One More Time,2fUF0S4TdsP4qp8on6k2Fr,0.667,0.757,0,-6.818,1,0.0285,0.155,2.68e-05,0.414,0.77,112.029
93,Silver Lining,0i5QVxsK3IvEDbUjTA64Li,0.541,0.616,0,-6.53,1,0.028,0.00114,1.09e-06,0.151,0.203,144.218
94,The Adults Are Talking,5ruzrDWcT0vuJIOMW7gMnW,0.593,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959
95,MANGO,0a5szJBZfMo2ijE68r5oAR,0.765,0.779,11,-7.099,1,0.0317,0.211,0.238,0.122,0.669,125.012
96,Goodie Bag,4vHNeBWDQpVCmGbaccrRzi,0.739,0.522,7,-12.304,0,0.151,0.821,0.00124,0.233,0.619,138.263
97,Stay,1tphpNOryX2zZOFm50E1Mu,0.665,0.723,9,-4.086,1,0.0269,0.00412,0.000975,0.124,0.657,127.035
98,Pressure To Party,5Wyy2JHaM8cKEN6YDC6C8O,0.483,0.81,4,-3.949,1,0.0366,0.000124,4.79e-05,0.118,0.382,141.906
99,Saturdays (feat. HAIM),5ClqcvP4dYDDX6Zv3jPQD1,0.47,0.696,9,-4.749,1,0.104,0.0659,3.85e-05,0.0962,0.802,169.976
100,Jolie,5bB4eyM0bd4i5YIB3SyfBF,0.798,0.662,5,-4.534,1,0.0251,0.0868,9.13e-05,0.155,0.782,120.056
100,Jolie,5bB4eyM0bd4i5YIB3SyfBF,0.798,0.662,5,-4.534,1,0.0251,0.0868,9.13e-05,0.155,0.782,120.056
101,Brian's Movie,2B8A2Ww4nBypZqhRZVqJPV,0.752,0.49,7,-8.317,1,0.0326,0.0173,0.0,0.0555,0.45,108.037
102,Temper Temper,3DCU0R5FFaB9GKxZERb5wr,0.713,0.565,7,-7.8,0,0.0351,0.0252,3.2e-06,0.633,0.705,130.047
103,Dance In Room Song,52sDdbKEy6OQbv36sU2lSD,0.583,0.82,11,-6.774,1,0.0622,0.0293,0.00119,0.608,0.759,90.611
104,Greek Tragedy,28C4nmrd7BTu0XbOmaTHZr,0.515,0.869,11,-4.732,1,0.0672,0.00257,2.01e-06,0.21,0.452,93.24
105,No Going Back,356aM3w6i5v1cltIzOnVTP,0.714,0.708,2,-5.524,0,0.027,0.0112,0.0141,0.0609,0.902,93.005
106,Don't Wanna,5hMffqN6nHPltws5nhjTpR,0.762,0.498,8,-5.294,1,0.0481,0.161,9.55e-06,0.172,0.871,107.049
107,Personal Lies,3BjQX42wrf1Ie1AopSnUGV,0.618,0.546,0,-8.015,1,0.0269,0.0102,0.000403,0.293,0.576,110.049
108,Moonboy,3j4P8ytkoDpBFePPrXHEbe,0.507,0.375,9,-10.637,1,0.0256,0.855,0.00981,0.11,0.0519,90.006
109,Move to San Francisco,3Kq7kKBwHPOvdmyZanK4AP,0.701,0.702,9,-5.221,1,0.0346,0.189,0.0,0.102,0.684,136.007
110,Cuff Your Jeans,7lqkXzBuVcPWjtyjaVCrEc,0.664,0.762,2,-6.148,1,0.0282,0.0156,0.0815,0.187,0.963,113.016
111,Spiders,75LW3ygJkAOnHLRW6okBSN,0.663,0.435,1,-7.2,1,0.0278,0.0912,0.0,0.0539,0.391,92.016
112,Too Good,1HHIv96gVeVkoOBzQeH9d8,0.718,0.772,5,-5.155,0,0.0529,0.298,0.0,0.337,0.843,95.917
113,Saltwater,2QSrwZ7iVknZgkfi4aD6cn,0.552,0.828,2,-5.811,1,0.0305,0.0006,0.363,0.115,0.709,107.031
114,Funky Galileo,0TAHhMjG17P5pzlSm1sgSl,0.802,0.325,10,-9.327,1,0.0466,0.164,0.162,0.156,0.648,110.995
115,Fire & Fury,0R1DETYaiMMobDi2TkQmlj,0.616,0.724,9,-5.756,1,0.0731,0.00763,3.29e-05,0.235,0.178,125.944
116,Sinkin',1Jolzi0FbJxLh2VOZXBvin,0.589,0.75,4,-7.086,1,0.0654,0.00162,0.0,0.262,0.43,130.097
117,Things I Thought Were Mine,3i10mtYVZPyoxorz6C19xE,0.888,0.54,1,-6.071,0,0.134,0.348,0.309,0.0821,0.806,99.992
118,Lost In Yesterday,5JWPUEov2wlX7c0jhYZpeB,0.569,0.84,1,-4.123,1,0.118,0.0295,0.000118,0.0995,0.749,183.059
119,Dark Days,7LZN7FkxHZk6maiN6NdI2i,0.604,0.655,9,-7.088,1,0.0273,0.109,0.0019,0.125,0.59,115.038
120,Amateur,1XZnvQyZNU34T5FA3AUZXu,0.521,0.666,9,-7.62,1,0.0272,0.147,0.129,0.161,0.291,100.001
