setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
51,Furlong Shams,2dvD8sJcHubn9H7JBxxDH6,0.0885,0.0937,10,-22.906,1,0.0466,0.932,0.82,0.104,0.0335,85.667
52,Arriving in the Future,5mlBO8SStnPwBA4rikjbuv,0.227,0.227,7,-22.751,1,0.0428,0.938,0.973,0.1,0.0334,66.287
53,Touch Of Light,0btPgQRq46JCg9Yu3buYWg,0.197,0.0604,6,-28.698,1,0.0445,0.826,0.854,0.109,0.065,63.521
54,Antares Sleep,0XQE8wnzDGvxrDgpQNkfDF,0.146,0.0324,1,-29.368,1,0.0465,0.87,0.678,0.107,0.113,139.562
55,Myriads,5JUL9mfxiKDuBx4H3ZZJAD,0.256,0.0999,7,-18.736,1,0.0341,0.98,0.849,0.0867,0.0397,101.663
56,Cradle of Life,1eihRcf7w68iW9IPTs76fc,0.119,0.0863,0,-21.296,1,0.038,0.914,0.911,0.121,0.0335,83.485
57,Dormire,6InNkqlwY0lPh4oPTOucPq,0.0845,0.134,8,-24.611,0,0.0403,0.838,0.849,0.104,0.0961,80.394
58,Sajda,0LW7Czzs4PJVBqmftvKk1m,0.144,0.0152,11,-33.648,1,0.0474,0.981,0.947,0.112,0.0375,73.736
59,Phantoms,6hy4E7w34T5hAEtYQlYMXG,0.0863,0.0103,7,-33.483,1,0.0479,0.951,0.811,0.105,0.0482,52.788
60,Dream Light,7HuCQfbXT7GWHYUJ0FZoP6,0.132,0.00916,0,-33.579,1,0.0475,0.893,0.522,0.118,0.09,72.703
61,Morning Energy,43lvXJ34YtEwW2GWkFM8wT,0.161,0.0338,0,-33.305,1,0.044,0.877,0.85,0.0827,0.0334,81.82
62,Quiet Message,14fUpA9CL93HvBk34JLcoE,0.149,0.0682,0,-26.282,1,0.0414,0.992,0.997,0.0944,0.0499,136.99
63,Somber,1IaWSNyIJgS5I2wG7zmWJJ,0.179,0.0155,5,-30.768,1,0.04,0.854,0.973,0.101,0.208,69.33
64,L'ambience,6g1AnzB3B4VUFlXJTzXEUE,0.169,0.0295,5,-30.955,0,0.0499,0.788,0.815,0.0752,0.0377,127.478
65,Värme,4WbiuBYX3V3KIm1rWcFyqk,0.0994,0.0332,5,-26.937,1,0.0423,0.989,0.953,0.09,0.102,74.34
66,"星星之火可以燎原 - Where there is life, there is hope",6gfL880RuRTk3toqkVxjGO,0.131,0.131,7,-28.702,1,0.0398,0.779,0.804,0.107,0.038,69.261
67,Mind By Mind,2b5NdK8H3xoMkIw8FMJrnN,0.144,0.0238,2,-25.378,1,0.0331,0.962,0.835,0.0988,0.0587,70.656
68,This Day,4dWG8od6oCUg0piFIZICY2,0.074,0.0752,7,-26.757,1,0.0405,0.936,0.905,0.0903,0.0384,79.698
69,Rhopalocera,4RX0fzdKE9kNJHVF3SKCPN,0.161,0.0585,4,-25.66,1,0.0404,0.912,0.975,0.108,0.0368,89.342
70,Surrounded,3bl88Ud8z2uuG72gS900Yy,0.326,0.0475,0,-30.088,0,0.0502,0.988,0.945,0.111,0.137,63.859
71,Hills Of Clarity,3HvwuHV9xd0VGi0GncXgoL,0.256,0.045,8,-28.088,1,0.0449,0.885,0.851,0.088,0.101,70.418
72,Rest Repair,1XBRmzrGn8tZxPYmGb2CXa,0.189,0.0992,10,-23.953,1,0.0407,0.989,0.853,0.114,0.0365,70.944
73,Reversed Stress,36LvimjTIyWaVS1CejsRL9,0.212,0.0678,2,-20.069,1,0.0399,0.976,0.934,0.11,0.0392,139.474
