setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
71,alien jewelry,33pTrKPiYyP4F49jCgjNio,0.453,0.541,3,-10.664,1,0.0567,0.0803,0.0511,0.137,0.219,117.861
72,All I C Is U,2x4NzWn2QKMfnkwZzrQrd5,0.445,0.212,0,-14.313,1,0.038,0.559,0.259,0.102,0.0939,119.772
73,Picking Petals,6W8bH31M5N17teVILkTlfP,0.577,0.422,7,-10.41,1,0.0506,0.716,0.00167,0.134,0.247,124.898
74,no song without you,3KKUf8F2hktFscLgbH4YwR,0.778,0.462,0,-12.729,1,0.0359,0.463,0.583,0.11,0.817,105.45
75,Sometimes (Backwood),1ElGmhauttS9p7LwmHG9uM,0.41,0.174,3,-11.405,1,0.0328,0.767,0.00197,0.114,0.0694,105.292
76,Muse,7mtYsNBYTDPa8Mscf166hg,0.879,0.315,4,-13.052,1,0.175,0.935,0.144,0.11,0.246,131.998
77,I Want You Back,45IhSIsQkvmCZ2V0yxEazY,0.861,0.388,9,-11.728,0,0.0543,0.572,0.000984,0.33,0.491,89.989
78,Your Imagination (feat. Jaden),2EHQk2I0PFsu1zMa8eHeBB,0.433,0.347,3,-9.553,1,0.0347,0.458,0.166,0.111,0.298,132.649
79,STAND STILL,6C54NvHWrSBZ5hQJTGH5RN,0.629,0.355,9,-6.253,1,0.0438,0.789,3.45e-05,0.219,0.27,86.108
80,cloud castle,3gyIcFToYNdOJycgMShtb2,0.556,0.563,0,-6.731,1,0.0523,0.04,0.9,0.245,0.349,83.9
81,Keep You Warm,4GjWZDfWw5ZnW9vmioJwY0,0.527,0.555,7,-11.346,1,0.0272,0.614,0.574,0.33,0.18,143.917
82,Kingston,5WbfFTuIldjL9x7W6y5l7R,0.73,0.355,10,-9.13,0,0.0359,0.154,0.00155,0.117,0.56,142.143
83,Always Afternoon,6GMaQmdpwGolGyuW6ZJ9X9,0.598,0.357,3,-12.104,1,0.0492,0.869,0.0957,0.27,0.168,75.017
84,Loving You Is a Mountain,0SkEBMQtYIJod3piPJMQeZ,0.412,0.476,7,-7.828,1,0.0368,0.422,0.00258,0.0852,0.0376,113.474
85,Opiate,1iXho1Srl0akpZSSHfOFvP,0.868,0.334,10,-8.81,0,0.062,0.525,0.00397,0.238,0.356,104.679
86,Stuck in the Sky,0PZdvrkdzVpIyVCL7KLR2r,0.395,0.344,2,-10.529,0,0.0482,0.209,1.97e-05,0.104,0.0814,139.218
87,ACOUSCOUS,64lmE7hixqSVxMsk5nvG8e,0.427,0.371,5,-11.405,1,0.147,0.689,1.96e-05,0.21,0.354,65.722
88,Tell Me,0ndV1KbJuiFxPuZ4cJZZi8,0.675,0.414,9,-12.641,1,0.0298,0.42,0.692,0.339,0.27,128.052
89,Doors To Kick,304031hRDCZEAIItiKxSol,0.67,0.319,4,-8.569,0,0.04,0.638,0.413,0.0847,0.253,92.968
90,Cotton Candy,2UvMgTm9y3lStOyQE2yxKA,0.606,0.275,10,-10.004,1,0.0288,0.39,0.0,0.135,0.19,81.041
91,Stay Where You Are,68GFZFc2Fa5HLdv6TXziSD,0.568,0.339,10,-8.661,1,0.0289,0.687,2.52e-05,0.24,0.121,124.819
92,James,0crjAWE1C7tHdQArfhSMut,0.507,0.369,9,-9.898,1,0.0418,0.849,0.000117,0.159,0.388,133.716
93,Like a Bird,1tIpbQ5fXklxNJAVO5lv5p,0.835,0.765,5,-8.427,1,0.0328,0.289,0.851,0.133,0.971,121.979
94,Beautiful,0UldHegZYf4q7bYDSGBZhq,0.817,0.306,10,-11.959,1,0.0535,0.112,0.163,0.158,0.402,91.014
95,that's us,1anxX1NLxxdIjVzomBJK45,0.795,0.404,9,-8.616,1,0.0609,0.531,0.715,0.197,0.539,126.003
96,Beauty Fades,6lUG5VrmhGESNj8xKMg4hP,0.733,0.528,10,-6.368,1,0.032,0.105,0.000558,0.0966,0.623,104.003
97,Stranger (feat. Saba & Jarreau Vandal),6RYdd1Q0KZe5IvgPc5dmNT,0.784,0.531,5,-7.756,1,0.041,0.338,2.26e-05,0.0996,0.188,87.982
98,Colors We Made,1EWK3hODDw0DaiS5ffsPO7,0.521,0.292,5,-11.96,1,0.062,0.572,2.39e-06,0.303,0.243,61.692
99,Flight,5UhsZ4o4QLoS5gai0ryUHp,0.539,0.481,6,-12.12,0,0.0284,0.264,0.0185,0.346,0.319,89.999
100,Zombies,2ig5YxSVKUgd4nxIDLcvZC,0.584,0.597,3,-9.586,1,0.026,0.115,0.362,0.119,0.849,138.003
100,Zombies,2ig5YxSVKUgd4nxIDLcvZC,0.584,0.597,3,-9.586,1,0.026,0.115,0.362,0.119,0.849,138.003
101,either side,6ktq7bBlxFi3aPexm5N31m,0.791,0.268,7,-6.417,1,0.0496,0.66,0.000346,0.095,0.363,122.194
102,ily (i love you baby) (feat. Emilee),62aP9fBQKYKxi7PDXwcUAS,0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05
103,Can't Stop Your Lovin',5P1eorfAD2voGnX7ZbuvFz,0.705,0.782,1,-6.284,0,0.0377,0.672,0.00496,0.138,0.963,90.997
104,Keeping Busy,5g3InejbvUCMmZUOyVvRQb,0.729,0.343,9,-7.962,1,0.0397,0.9,4.65e-05,0.105,0.528,124.979
105,BOGU$,3MGozJX0jp6ynA97MDwOUU,0.802,0.413,5,-10.111,0,0.0858,0.604,0.000193,0.111,0.276,117.907
106,Moonboy,3j4P8ytkoDpBFePPrXHEbe,0.507,0.375,9,-10.637,1,0.0256,0.855,0.00981,0.11,0.0519,90.006
107,Every Day Is A Holiday,7vjWe160MXCv2jiyH3EQMH,0.53,0.566,1,-9.027,1,0.197,0.391,0.00225,0.196,0.543,180.007
108,Nightrider,0i7jazn1Rtp51KPM4iSs6z,0.729,0.571,11,-9.188,0,0.0869,0.0774,0.213,0.0994,0.582,81.486
109,Hell of a Ride,0enjWdCHaqJqO3aEPxhR0G,0.743,0.42,9,-11.583,0,0.158,0.533,0.00148,0.141,0.29,127.931
110,Hate That I Love You,3b1hMSra86BaMQRROVk4JD,0.537,0.307,2,-7.392,0,0.0299,0.784,3.49e-06,0.152,0.193,113.769
111,Begin (feat. Wales),1v5J1L8FbUQya4SUQFCstk,0.601,0.499,6,-11.131,1,0.0343,0.815,0.712,0.109,0.531,96.981
112,Je t'aime encore,0SANyOWaoaLPN7eFcEAXyy,0.517,0.594,5,-8.763,1,0.0414,0.361,0.0055,0.106,0.221,100.043
113,killmeinmysleep,2fqfFAso1qdROLOLUoN69H,0.395,0.337,0,-10.396,0,0.059,0.803,0.000946,0.123,0.555,59.659
114,Trust,0oufSLnKQDoBFX5mgkDCgR,0.764,0.394,8,-8.559,1,0.154,0.224,8.71e-05,0.119,0.471,92.011
115,Devil Eyes,7MiZjKawmXTsTNePyTfPyL,0.391,0.396,1,-8.621,0,0.189,0.702,0.405,0.315,0.199,99.112
116,Up All Night,1MkNcbkKddbuLZq1a8Vx7o,0.682,0.472,9,-6.055,0,0.0299,0.296,0.599,0.152,0.423,74.003
117,Lovers (Home Made),7e3N9qMkXp1mcng35KItJh,0.43,0.425,0,-9.281,1,0.0292,0.164,0.236,0.213,0.247,119.857
118,Supalonely (Lownely),0hVZCUZKWsWFU6i5zlRZZr,0.696,0.338,7,-8.611,1,0.037,0.888,2.85e-05,0.182,0.204,115.007
119,Heartache,0u8BOpD24WHSldmmZudHxQ,0.729,0.306,0,-14.068,1,0.0589,0.959,0.618,0.122,0.913,150.002
120,Human Nature,6zYQAwxFqsJ4P110iQ1HyO,0.575,0.745,2,-6.9,1,0.133,0.331,0.529,0.0924,0.227,175.968
121,Cold War,6DwiGVCgXGREeCyJZtX7S1,0.654,0.47,1,-10.383,0,0.0586,0.274,0.249,0.103,0.462,77.083
122,Sentimental,6tsjOeopFsA1z5n4GkXsqb,0.555,0.436,4,-12.4,0,0.0257,0.589,0.904,0.151,0.299,90.002
123,Something About You (with Rudimental) - Chill Mix,6sgqf4wXFWSAmjL1TEXNvZ,0.8,0.516,6,-8.076,0,0.127,0.365,0.00206,0.134,0.443,106.122
124,Figment Of My Mind,3eZS4TyX2KMvD621AD9MqY,0.365,0.134,5,-15.855,0,0.0389,0.85,0.0134,0.109,0.147,86.412
125,How It Was,45dU8v0zOoOztRfRHdjvNk,0.559,0.479,2,-10.195,1,0.0663,0.662,0.00306,0.0972,0.347,81.009
126,Diamond,47NI4YCiDHbQ5c78awnGnL,0.448,0.364,6,-6.89,1,0.0299,0.71,6.59e-05,0.0914,0.304,159.963
127,Hide and Seek,7mMlbJlXXo2mRtQ4R9sIzD,0.451,0.166,9,-11.125,1,0.0696,0.909,0.0,0.19,0.0901,121.123
128,Little Bit,10b4AEecewD0ns6uXImPEt,0.717,0.484,5,-8.001,0,0.0264,0.209,0.000732,0.328,0.651,130.988
129,Dreamland,5Bkw0lMhwk8tF4kMgCCJLv,0.253,0.352,8,-11.509,1,0.0357,0.883,0.00191,0.0668,0.099,141.97
130,peas,6DXRUAHQTwJuCXuhXyRU53,0.249,0.342,4,-10.283,1,0.0389,0.303,0.0113,0.16,0.126,64.335
131,Feel These Heavy Times,7Gu3Wb76kCzZKJWr6wd8sG,0.738,0.501,5,-10.405,1,0.0423,0.391,0.131,0.122,0.573,84.988
132,Door,5YIVVzQcJG7pFhyNo0Ytlh,0.684,0.438,3,-8.309,1,0.0388,0.222,0.0,0.262,0.253,123.997
133,Make You Feel,3apfdiSYwHswntAevYWxJu,0.399,0.593,0,-9.073,0,0.133,0.449,0.0085,0.0897,0.557,79.944
134,The City,46VVqPB050Euv6hIxeV45l,0.696,0.241,0,-17.231,1,0.0355,0.804,0.00577,0.109,0.127,95.001
135,i feel like chet - khai dreams edit,0dVIdLyoyXjeBG61ZQQRc6,0.663,0.376,8,-11.194,0,0.134,0.585,0.0,0.131,0.433,145.091
136,Val!um,1XlosMc3GohfbyiCnUZOCR,0.705,0.472,2,-8.149,0,0.0413,0.612,0.0,0.111,0.246,97.977
137,Way Up,2dcA5V4ADoZQ7jpJwPsGjK,0.708,0.39,6,-6.617,0,0.0371,0.177,0.0,0.0872,0.367,76.985
138,Want U Around (feat. Ruel),5vprsDWNcHMEMH95sbJkH2,0.571,0.443,0,-6.76,1,0.0451,0.3,6.95e-06,0.101,0.621,143.923
139,Till It Happens To You,4Eq60oypgAxlX6Kp7MFQl6,0.659,0.226,1,-11.787,0,0.0517,0.789,0.000113,0.0858,0.0705,119.687
