setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
79,Who You Are,76agaZQuHOXaW7FoulqfD0,0.412,0.0598,10,-29.046,0,0.0399,0.995,0.971,0.11,0.464,54.351
80,Tomorrow's Dreams,2aj7eNHqMG4SeF5sBG7idE,0.32,0.0128,5,-25.426,1,0.0359,0.994,0.943,0.108,0.268,90.253
81,A Quiet Triumph,6z80w3KsiHTJioRQYGlPDx,0.631,0.00579,3,-20.984,1,0.0628,0.992,0.939,0.107,0.332,79.681
82,Akeleie,0UmaYgHfAEEMwxYGHSDMmu,0.421,0.114,0,-31.262,1,0.0488,0.995,0.957,0.122,0.35,131.188
83,Symbios,36QUkXZd5QuCItDvIPSbH0,0.482,0.234,7,-22.993,1,0.0379,0.995,0.943,0.101,0.593,95.657
84,Two Dogs,1Tdur1cMW2Lz1D9nWWEJQ9,0.606,0.0333,1,-29.235,0,0.0402,0.995,0.944,0.0732,0.334,65.006
85,Breathing Waters,68oCFn6M5ZjKpEhaQ8lPd2,0.507,0.0158,9,-27.222,0,0.0484,0.994,0.946,0.101,0.129,105.928
86,I Would Still Love You The Same,2XI89DtMACaXJpN2K63CKz,0.427,0.103,2,-21.285,1,0.0353,0.975,0.917,0.121,0.324,94.603
87,Hopelessly in Love,4qJMyRUlLa6zIzq5yKrOPo,0.489,0.0132,2,-29.262,1,0.0425,0.995,0.911,0.0917,0.196,91.612
88,Cherry Trees 桜,4YNhjGtSnzvyZCo3Gd5GPT,0.569,0.141,10,-21.821,0,0.0844,0.992,0.958,0.114,0.322,163.831
89,Lilou,1sW8vdY9Q2zzX1cFsRG3rx,0.448,0.00504,7,-27.869,1,0.0439,0.995,0.961,0.104,0.33,133.119
90,管弦楽組曲 第3番 ニ長調 BWV 1068: G線上のアリア,4uSFOXu5fSfbWMLsNPikp0,0.502,0.0169,2,-32.331,1,0.0732,0.995,0.899,0.0739,0.241,115.572
91,Where Worlds Collide,04F2CVACUouSEWkaApQnmf,0.424,0.0523,4,-25.235,1,0.0513,0.994,0.921,0.1,0.144,137.966
92,Dream In Color,6Jl2hMsoSdY0RsfJZuGt9P,0.462,0.00618,10,-29.87,1,0.073,0.994,0.96,0.109,0.212,108.602
93,The Endless Winter,2X8hpFc05bqx2vkvUw3GhP,0.499,0.01,5,-29.61,0,0.0499,0.995,0.956,0.113,0.226,65.686
94,For Ruby,2LEDOIkhBTy39iu4OPE1Qk,0.492,0.0503,7,-19.937,1,0.0584,0.988,0.963,0.133,0.215,94.341
95,"Looking Forward, Looking Backward",3W67I10IdSjH3ViNhYzzZu,0.216,0.087,7,-23.958,1,0.0415,0.992,0.917,0.134,0.171,68.365
96,A.M,5PTv6JQ9lroVhMPFrnu2KB,0.399,0.00413,7,-28.713,1,0.0466,0.994,0.906,0.0956,0.251,70.208
97,Linger On,0Uhd2WC2q53YCbZ5NVNYoB,0.466,0.0153,9,-30.572,0,0.0349,0.995,0.961,0.0755,0.258,87.565
98,Raindrops in my heart,4dsIYysg4UCK4QmT71F5pW,0.564,0.0449,10,-20.653,1,0.0428,0.989,0.902,0.105,0.0938,62.011
99,I’m Still Learning,2KM3Fna95GUcpQ6Xb3Dibh,0.322,0.00475,1,-26.684,1,0.0449,0.987,0.956,0.0963,0.127,73.86
100,No More Love to Give,7qQ3QwLptc5YtcJgSSKfI9,0.477,0.0131,5,-27.272,1,0.0805,0.995,0.945,0.11,0.208,137.901
100,No More Love to Give,7qQ3QwLptc5YtcJgSSKfI9,0.477,0.0131,5,-27.272,1,0.0805,0.995,0.945,0.11,0.208,137.901
