setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
80,I Know A Place,0bPSRn4crnh5f1JhELPlyL,0.685,0.9,5,-4.626,0,0.151,0.137,0.0,0.2,0.779,111.991
81,Coffee,30GGIrrJdSNtecPiFcVP5O,0.455,0.456,0,-8.182,1,0.17,0.326,0.0014,0.0958,0.187,100.01
82,Peach,6M8qU2rDpeRQLE88DF2xtq,0.688,0.738,5,-4.831,1,0.0404,0.0085,3.54e-05,0.258,0.251,111.013
83,Water (feat. Rostam),4WuDLbPWqwjyRvJK2jRCPS,0.575,0.848,4,-4.297,1,0.0885,0.131,0.0,0.11,0.42,159.941
84,Undercover Martyn,0Hrd6CSafHHqKptyFppmqH,0.442,0.872,2,-5.072,1,0.123,0.00025,1.74e-05,0.0602,0.568,159.867
85,Yours,5L1frwySHyqJUFAM3n1Qz1,0.63,0.804,7,-5.523,0,0.0744,0.042,0.033,0.107,0.846,162.048
86,Everything Is Embarrassing,70v5mCvyPRquTyU7qTIU81,0.666,0.786,0,-5.715,1,0.0394,0.0532,0.0,0.0476,0.6,117.126
87,Our Own House,3QzbEvmnuZIONNv82PylZb,0.559,0.76,8,-4.682,1,0.0575,0.00228,0.000481,0.052,0.433,125.773
88,broken,6XcfKZvJio9Z0fQy11GnNX,0.666,0.728,7,-5.808,1,0.0419,0.00175,4.26e-06,0.0429,0.51,122.996
89,Nobody,2P5yIMu2DNeMXTyOANKS6k,0.398,0.717,0,-5.253,1,0.0398,0.07,0.0,0.085,0.487,117.296
90,Dangerous (feat. Joywave),3y8AEUef1AVfr0npU5UOa9,0.757,0.578,0,-3.886,1,0.0386,0.011,0.00672,0.127,0.954,102.96
91,The Mother We Share,2pE0CMK1fE3mfU0eEOHhKw,0.46,0.686,1,-6.43,1,0.0301,0.0324,4.45e-06,0.126,0.338,173.829
92,Closer,4dTVgHZFPlaq9nPbLVVLSG,0.588,0.751,0,-7.588,1,0.0328,0.00174,6.57e-05,0.353,0.52,136.979
93,SGL,0qc4EOJHNO4dczQwDFCLcJ,0.75,0.642,9,-5.124,1,0.0321,0.0334,0.492,0.108,0.921,119.983
94,All Over,7IDKIfRltN07TdsdTVtRHh,0.552,0.931,2,-5.166,1,0.053,0.00836,0.0,0.0551,0.666,158.036
95,Cross My Mind,4FjPJhlEIWB9QVKFTc78Nn,0.651,0.747,0,-5.456,1,0.0382,0.0848,0.000555,0.122,0.476,93.048
96,You're the Best,6dHrWj35HXTGvlCasE5VAA,0.435,0.331,0,-11.184,1,0.0839,0.138,0.00594,0.105,0.19,100.114
97,Riptide,3JvrhDOgAt6p7K8mDyZwRd,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654
98,Unbelievers,51DZ0wUocQ8sQfjnibXVcD,0.644,0.811,11,-7.774,1,0.0517,0.149,0.000473,0.17,0.817,154.909
99,Go Outside,0VnLohgzwLEleLmo19Z8B0,0.374,0.697,2,-6.758,1,0.0331,0.115,0.893,0.343,0.493,77.549
100,Daddy Issues,5E30LdtzQTGqRvNd7l6kG5,0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012
100,Daddy Issues,5E30LdtzQTGqRvNd7l6kG5,0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012
