setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
70,Happy Days,7AiJfQZHFp6EMbpeYFOXxj,0.804,0.331,4,-13.22,0,0.0532,0.0292,0.504,0.191,0.708,109.988
71,Extramundane,0qNjkWic8JEiXurIgxi89s,0.705,0.768,8,-11.604,0,0.0412,0.0299,0.858,0.093,0.472,120.009
72,glacial,5T0E6sSBSdlHOGOvUnJRx2,0.757,0.408,1,-15.325,0,0.0473,0.00385,0.871,0.14,0.14,104.978
73,Les Tropiques,3HS8Wdsq0vMXTcRvGIJyWP,0.703,0.574,9,-12.15,0,0.0411,0.328,0.941,0.1,0.405,110.003
74,Lujo,3eFYzQjpnwDWl2ThvF1rgI,0.679,0.251,10,-21.462,0,0.157,0.328,0.924,0.107,0.291,97.981
75,The Lighthouse,4C8vDZVeXTs4coyFq914Wh,0.697,0.439,2,-11.637,0,0.036,0.794,0.928,0.0718,0.359,80.014
76,Carte blanche,4gRh7l16lZTdaAAGqDhrC5,0.792,0.342,10,-12.032,1,0.0329,0.0886,0.822,0.128,0.334,110.016
77,Coalesced,3yH4WIf5umBgIzgsyajkWH,0.72,0.367,7,-10.979,0,0.0311,0.374,0.863,0.122,0.2,119.993
78,Castles in The Air,3XSr3AQ6smXdcDGlkslcER,0.796,0.366,6,-15.406,0,0.0681,0.128,0.839,0.102,0.22,110.02
79,Five Minutes,3smdcgKfBFj8xCchNZQjV0,0.802,0.697,2,-9.988,1,0.0414,0.00735,0.837,0.113,0.393,114.008
80,Canvas,6bTiKb47ao9YoIvw4vyes2,0.392,0.184,9,-19.752,0,0.035,0.935,0.93,0.141,0.0401,113.789
81,blu sparks,5RwVk97sKysWUoyBXbbRno,0.934,0.48,10,-9.806,0,0.0595,0.05,0.832,0.0942,0.566,114.021
82,In Décadence,1L23g6T4UqzgP183gU8yET,0.709,0.205,8,-18.492,1,0.0964,0.454,0.874,0.112,0.127,110.067
83,Summertime Love,2h1OAlUkaqGlUdiCsfWy0P,0.723,0.204,9,-20.334,0,0.0411,0.77,0.882,0.11,0.535,96.005
84,Sea Ya,4eftVZJINpVQjJPF2cEBaL,0.707,0.614,9,-8.652,0,0.0377,0.456,0.855,0.0887,0.0902,100.014
85,Feuilles,26BeLmiiIvwMzU4dJbpitV,0.75,0.479,11,-10.089,0,0.0354,0.00127,0.735,0.104,0.568,120.019
86,milanaze,54vcW7KBQULivUu32NZ7ot,0.837,0.503,11,-15.112,0,0.105,0.694,0.862,0.0934,0.26,110.017
87,Get Me,5Gc1uMVOV4q4GZ6BpbER4T,0.854,0.535,1,-11.166,1,0.244,0.279,0.544,0.138,0.387,96.022
88,Overtime,20po3c7qSftUPQpBrmDpX1,0.643,0.301,9,-14.406,0,0.0293,0.445,0.881,0.0859,0.35,99.994
89,Following the trail,4YvOWccd63fXOhX6OfpVdD,0.603,0.503,2,-18.328,0,0.0356,0.167,0.9,0.0663,0.354,106.988
90,Fallen Angel,2HPpdNLzGv3sal6DYLRq5d,0.805,0.49,0,-9.176,1,0.0274,0.578,0.887,0.0901,0.601,109.96
91,Elysian Breeze,0XmKh6wAF5RGyBTB9R1lTM,0.721,0.453,10,-9.068,0,0.0368,0.192,0.856,0.359,0.666,104.007
92,Torches to the Sky,5aIpECieH9BYbLdUt6iJI4,0.56,0.359,4,-14.593,1,0.0288,0.0617,0.858,0.151,0.0376,100.021
93,See You There,7DxiU42tkffSP0eXVDWvks,0.686,0.656,5,-7.298,0,0.0337,0.0598,0.884,0.089,0.0361,114.989
94,cirtuiterie,5MJe58AhGXxAXtLaizo9dC,0.841,0.517,9,-12.099,0,0.0615,0.368,0.892,0.11,0.337,116.967
95,New Jade,0aXTlYIS7b7mMDMBUUAtFq,0.747,0.514,1,-10.505,1,0.0623,0.653,0.925,0.0986,0.0475,118.0
96,Kissing on the Dance Floor,3LHZHqkVQRfUbxWli3717M,0.761,0.622,6,-12.767,0,0.19,0.223,0.857,0.0998,0.114,111.985
97,Citylights,6Sv69V6WY4k3Hx1SRipIaQ,0.615,0.485,6,-13.336,0,0.0326,0.00794,0.599,0.104,0.042,99.995
98,Spectrum,3IDdpuIzrtWQqP2kT5r1Iq,0.547,0.846,8,-9.918,1,0.0495,0.00138,0.663,0.141,0.336,75.002
99,Balearic Dream,5Xx03K2zK7onRYOVtWWoM8,0.776,0.615,5,-13.884,0,0.067,0.00375,0.5,0.0961,0.159,110.017
100,Blinders,08G0wuFm4k0UjklJ05ePBg,0.774,0.489,0,-11.728,0,0.0497,0.543,0.758,0.482,0.32,99.996
100,Blinders,08G0wuFm4k0UjklJ05ePBg,0.774,0.489,0,-11.728,0,0.0497,0.543,0.758,0.482,0.32,99.996
101,Pulpy,6u2YnsX4gu01IE3gbFHccy,0.679,0.286,5,-19.241,0,0.0446,0.478,0.906,0.0836,0.31,110.005
102,Elusive Language,5LZGCkGCiZJfiNO7PWdFZ1,0.421,0.726,8,-8.444,0,0.0483,0.555,0.924,0.157,0.183,99.744
103,Remember,2glAJ03LjJIVp8xZ3h8VnH,0.742,0.381,1,-17.23,0,0.0426,0.106,0.742,0.102,0.0903,99.994
104,Rheya,2oMDxIp1I6uNQkexFBjJWQ,0.64,0.47,9,-11.342,0,0.0489,0.722,0.918,0.206,0.0601,124.923
105,Shimmer,4Cii3rooOPgvklHGE3O8y2,0.613,0.13,1,-19.274,1,0.0319,0.644,0.706,0.103,0.297,110.011
106,Feelings,1VOht5xMvbnui17cF8zIKC,0.64,0.614,5,-8.605,1,0.0317,0.122,0.722,0.0666,0.113,118.011
107,Purple Lobby,7tRv23Uvd3lhucDZ0OwVHI,0.677,0.209,6,-12.8,0,0.0522,0.149,0.855,0.103,0.148,170.151
108,Ground Concrete,7rhoPowNAOMG9GPzZUCQD9,0.897,0.379,6,-11.438,1,0.17,0.352,0.949,0.111,0.432,85.01
109,Chapterhouse,4PyHOh7vsuyus2Wbs6YPiv,0.805,0.355,7,-19.618,1,0.0372,0.768,0.923,0.11,0.27,109.971
110,Punt,6ZqRspECTUuHwKbtagUaNh,0.678,0.247,7,-16.957,0,0.0411,0.415,0.94,0.0924,0.665,110.007
111,Head Start,0KKgRBtM1I3TxDoFmdjKAU,0.685,0.425,9,-12.75,0,0.0361,0.0741,0.83,0.101,0.13,109.994
112,Screen Time,0lJkobiOBH14Vw9Jznljz2,0.893,0.49,4,-11.301,0,0.0439,0.694,0.841,0.132,0.399,130.012
113,Time & Space,65PJ7AIFK8gAp1XxDYO1Hl,0.8,0.609,11,-13.313,0,0.0504,0.124,0.808,0.093,0.23,114.991
114,Saltwater,2yKuBIhdZNhIB4V8VpITqm,0.858,0.771,11,-10.286,1,0.0416,0.00466,0.891,0.11,0.556,120.014
115,Blueprint,7uNrNo3FwnPZm9aiu64oIN,0.722,0.205,6,-15.757,1,0.0372,0.6,0.898,0.0927,0.257,86.983
116,Clarity Theory,77o9BHh69uAY6pPy51kmPi,0.608,0.549,9,-10.156,1,0.103,0.533,0.953,0.104,0.348,89.984
117,Resume,4OKFg2NTbnszvbvl99h2zG,0.662,0.0323,10,-12.203,1,0.11,0.763,0.925,0.107,0.582,90.038
118,Wave Machine,2BaPjgVI7EidIAo6fajVr3,0.802,0.431,10,-12.371,0,0.0432,0.118,0.949,0.125,0.575,110.04
119,Two Night,5ZP4uY31dVgLtPngiGzfPG,0.612,0.634,7,-7.34,0,0.0317,0.102,0.841,0.616,0.0802,99.996
120,Horizon Island,3CM4BJe9jzdNLXXt9Ob3su,0.8,0.549,8,-8.216,0,0.0461,0.0475,0.798,0.119,0.33,116.977
121,Miami Haze,3YqeefMfmwnYaWVezGn8lq,0.708,0.414,5,-17.586,0,0.0437,0.04,0.314,0.45,0.154,100.018
122,Mellow Flow,71mNlLD1Aq01GOkyR2besV,0.807,0.602,8,-12.712,0,0.0472,0.0207,0.839,0.1,0.557,116.007
123,Spectra,2MFkg5GzZyRZKnVi3CciBw,0.538,0.316,10,-14.923,1,0.0268,0.902,0.943,0.123,0.141,90.01
124,Pineapple Mist,4ndh3toTLQ5E3BSAFN2ohZ,0.819,0.382,9,-16.352,1,0.0602,0.0816,0.587,0.0757,0.18,100.0
125,drift,0vvtzmmvWQRP9VmCoZBHxn,0.527,0.302,0,-13.903,1,0.0332,0.474,0.911,0.148,0.114,142.883
126,noice,5ZUbGn8uO1vLCQv8ijvbl6,0.692,0.469,2,-8.297,1,0.115,0.418,0.319,0.121,0.149,180.001
127,Diva,6ffcqnhcbP67tUlMfXcQk4,0.617,0.423,7,-19.623,0,0.0382,0.684,0.932,0.152,0.332,109.998
128,Beach Dreams,7ENbMrxiwYrjJxElH7E7PE,0.782,0.509,11,-13.68,1,0.0615,0.0142,0.87,0.113,0.623,150.011
129,Beleza,2kpPKUKlX5W4yZjcAHeySG,0.754,0.607,7,-9.361,1,0.0332,0.716,0.85,0.13,0.112,117.992
130,In This Together,6I7lRMp9DcBxWQkUVY7kRW,0.453,0.533,0,-11.92,0,0.0395,0.426,0.908,0.135,0.0425,89.983
