setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
179,éternité,1UH0Sxy2Ahx7T8XQ6csGku,0.15,0.0055,8,-35.474,1,0.0424,0.935,0.841,0.0765,0.0468,62.383
180,Aerofoil,0nqtOf7OZfOIKgv2ejTb6P,0.2,0.189,4,-22.053,1,0.0422,0.905,0.728,0.101,0.176,140.192
181,On Quiet Feet,2F1P6vX0GjpWQztCwkoR9Z,0.193,0.00838,0,-29.23,1,0.0427,0.848,0.931,0.119,0.0377,68.295
182,Serene,5B1bNtPY2jCZq87yuH4dDk,0.144,0.144,0,-22.955,1,0.0393,0.899,0.877,0.0751,0.0371,77.582
183,ojala,18c1ez8UUWpuN4soILf5J5,0.249,0.0215,7,-28.614,1,0.041,0.974,0.877,0.108,0.0551,128.105
184,Floating Peace,1vpzs2y4nduldNWjJdPMQ6,0.0655,0.175,7,-23.652,1,0.0493,0.985,0.962,0.11,0.0392,69.909
185,Pampus,7emdYdVOLn2nIzdFufWUQh,0.175,0.0475,11,-29.131,0,0.0534,0.984,0.971,0.0917,0.0453,122.427
186,Nostalgia,3SPPdz0CTI2RSZ8HROkHy8,0.165,0.00243,10,-37.115,1,0.0353,0.985,0.875,0.112,0.0368,68.42
187,Mantric Melody,5GkkUUYaDllU29bE9OKkLI,0.235,0.0463,1,-25.388,1,0.0432,0.989,0.874,0.109,0.0369,64.552
188,Desire,4B65VdJ4nSXcdNsjQcYPyl,0.223,0.033,8,-23.523,1,0.0377,0.972,0.969,0.115,0.0376,130.064
189,Small But Nice,4JW3xordKSyyseY0508GrZ,0.127,0.0579,5,-27.779,1,0.0438,0.923,0.962,0.105,0.0389,71.223
190,Salve,3ciGnLsselzhecVZZiHzfZ,0.107,0.0125,3,-31.826,1,0.0376,0.995,0.959,0.116,0.0671,90.673
191,Serenity of Touch,45I8e1cnl6rzrf2AEqoMDO,0.176,0.103,3,-23.508,1,0.0482,0.909,0.975,0.119,0.038,77.862
192,Noctis,3SwiMJxBE5eqYdbXJBRtiT,0.111,0.0118,2,-31.874,1,0.0403,0.985,0.917,0.108,0.0812,77.891
193,A Bed Of Clouds,2OaKSdtWgdSndVQCXlVgSr,0.129,0.0532,10,-34.362,1,0.0383,0.988,0.942,0.171,0.233,94.85
194,Long Long Sleep,6SuaebhLmpcXZOLUfisKG0,0.182,0.0126,1,-27.931,1,0.0399,0.987,0.901,0.118,0.0363,83.359
195,Mandala,1aeKotbZ2wBYuOspDawtwo,0.143,0.155,3,-21.899,1,0.0413,0.988,0.74,0.109,0.0389,146.503
196,Green Leaves,6BVWlugjV9uuDGA0SvD0R5,0.32,0.184,0,-24.231,1,0.0509,0.568,0.909,0.112,0.0431,68.302
197,Andromeda,2vOE9PLXx3MTPy5E0dxPor,0.168,0.00908,5,-33.966,0,0.0443,0.947,0.946,0.125,0.396,68.775
198,Hanami,0DAX6DFAopKq9PqzIXJi42,0.312,0.101,7,-22.782,1,0.082,0.893,0.934,0.254,0.0387,63.897
199,Decumbent,45nNKzH7nKMfyFhUUqdyGY,0.196,0.027,7,-29.634,1,0.0491,0.992,0.799,0.102,0.0359,133.866
199,Decumbent,45nNKzH7nKMfyFhUUqdyGY,0.196,0.027,7,-29.634,1,0.0491,0.992,0.799,0.102,0.0359,133.866
200,Dream dependence,0rdOvRimwzjyBHdZ0pR2E7,0.289,0.0221,2,-27.635,1,0.057,0.996,0.952,0.101,0.0979,137.546
201,In the Far Away Distance,1oHDNBIxtHai4IcMQ4mJuL,0.264,0.0185,5,-26.264,1,0.0389,0.952,0.9,0.106,0.0394,132.87
202,Primordeal Instincts,2HFa8YQM9xXsaqquv8efKI,0.101,0.0724,1,-31.13,1,0.0416,0.962,0.842,0.109,0.0352,78.438
203,Wren,2BNIB51vC5Xf4s14N57VTH,0.127,0.0815,9,-21.016,1,0.0401,0.971,0.956,0.105,0.0535,75.115
204,Tranquility,3hEugJ3cU9p9gN5b6imbvX,0.0841,0.067,2,-25.833,0,0.0395,0.927,0.769,0.107,0.0434,83.97
205,Departing,6iVbAwerjjEoH5NnEfFkkn,0.328,0.0384,6,-26.294,1,0.055,0.988,0.935,0.108,0.0382,71.707
206,Yoga Depth,32HG8Lvryuz8NCQQW0YO46,0.203,0.0278,10,-28.265,1,0.0462,0.933,0.877,0.0983,0.0375,141.46
207,Repose,7DwWJ7pMpFV6gok50clx3F,0.305,0.105,6,-17.5,1,0.0338,0.945,0.924,0.0918,0.079,138.146
208,Suffer Well,31inlxQZ2PUHNM78dssqkF,0.31,0.0965,8,-21.503,1,0.0406,0.855,0.911,0.111,0.0597,81.816
209,Gelborn Heights,5D1t5wq4NGB1Z1r0fkcscF,0.151,0.0237,5,-29.067,0,0.055,0.968,0.894,0.107,0.0337,139.79
210,Echoes,0KIZ5Ser293PTUtY1x6Gha,0.0654,0.0306,5,-24.665,0,0.0345,0.85,0.895,0.121,0.0349,74.629
211,New Endings,2IAZza3wdiTYT8QtO0hbLv,0.226,0.0315,0,-27.615,1,0.034,0.989,0.964,0.124,0.0381,91.988
212,Nefelibata,07MRGolhqppoqEWDV5aZhJ,0.231,0.0212,2,-31.979,1,0.0389,0.989,0.865,0.105,0.0931,69.689
213,Mindstiller,2IA4wO7fwVunvFQuWeksm8,0.214,0.0367,8,-35.677,1,0.0659,0.991,0.721,0.101,0.169,140.728
214,Incubations,1uO9ZJFzDuwQ2XzmHt5TmN,0.194,0.0388,2,-28.622,0,0.0421,0.987,0.761,0.104,0.0952,83.457
215,Lost and Found,4ZyDRqls8dAig1XSfECoDS,0.237,0.043,3,-25.932,0,0.0501,0.981,0.935,0.11,0.132,68.553
216,In my quiet hour,4YhwpzwqfWEt04ki6wLUVk,0.229,0.0017,11,-28.984,1,0.0447,0.99,0.948,0.105,0.45,71.106
217,Sueño tranquilo,7vCDAK4DJNr1GHYEG3Ylyp,0.239,0.0237,7,-22.072,1,0.0403,0.983,0.95,0.107,0.0698,140.616
218,Moment of Clarity,1h7XRTgZYY0TYDjYDnLfju,0.18,0.18,1,-22.439,1,0.0324,0.917,0.94,0.112,0.0713,64.105
219,Observations From A Faraway Place,5H14dJbhKeaU1ffTMmIGJi,0.176,0.117,7,-22.34,1,0.0401,0.826,0.885,0.124,0.142,76.125
220,Relajación espiritual,7kbiF2WwENN3Z5yOZ2X0R2,0.169,0.0283,11,-24.823,1,0.0398,0.984,0.907,0.114,0.056,91.745
221,First Bridge,09g7JMQLhGPspMm1hfeqCc,0.0777,0.083,0,-27.513,1,0.0436,0.93,0.707,0.0843,0.0394,175.335
222,Elixir,3qdcjaWIyUvivaO5lcpe0J,0.188,0.183,0,-21.497,1,0.039,0.842,0.829,0.0888,0.039,84.593
223,Insomniac,1CgE3BgULa6UIBk5R3fa7t,0.163,0.0294,7,-25.027,1,0.0395,0.996,0.947,0.068,0.037,107.917
224,Coast,1aCoMulG9sc93W4kn9i1yf,0.121,0.204,9,-21.877,1,0.0403,0.721,0.888,0.359,0.0345,77.71
