setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
83,Rickets,7Ca5yTC81P0AtRnNKHKzwJ,0.441,0.985,8,-6.585,1,0.221,4.82e-05,0.0575,0.0474,0.24,96.59
84,Rise,0oocSoRiIS4ZvjX9TWx1kP,0.323,0.979,10,-2.82,1,0.128,0.0016,0.00192,0.349,0.294,178.126
85,Madness,3oGBi4YADwMYDtnRfYurnz,0.365,0.877,4,-5.058,0,0.0727,5.79e-05,0.0,0.139,0.385,172.117
86,Chasms,1icQihnClFMeGQgKrSGehY,0.526,0.918,0,-5.466,0,0.049,0.000199,0.00269,0.496,0.306,119.994
87,Skin & Bones,57zIIwtMFdwwSp7cA4sgHb,0.534,0.942,8,-6.061,1,0.0916,0.0011,0.0,0.116,0.391,144.926
88,Enough,4KNs1ni8LOFyRS5evfYjp8,0.233,0.985,7,-4.839,1,0.181,0.000316,0.00345,0.335,0.539,194.917
89,Pain,1KVQejl7oVR6HHenlQ9iwC,0.569,0.99,6,-3.261,1,0.144,0.000168,0.0264,0.191,0.139,107.953
90,Linchpin,4qjvr0qMFUo26SxwC4VygS,0.693,0.871,0,-3.389,1,0.0844,0.00358,2.01e-05,0.11,0.533,111.989
91,Bullet - Single Version,1R1B4ToHa8KZ4LAObK12Pv,0.59,0.857,6,-3.982,0,0.0831,4.67e-05,6.4e-06,0.284,0.652,110.027
92,What Comes Around,1SUHTcJr84OFKqCTqpH5Uk,0.517,0.952,1,-4.362,1,0.0429,0.000135,0.00012,0.0708,0.15,112.282
93,Soul Addiction,2Y3KRdokdqnEt9bOQeUGqZ,0.244,0.934,1,-4.468,0,0.434,0.00125,0.0,0.317,0.267,197.869
94,Praise,3fXY1GLVF8QmzbTfNTTaFr,0.565,0.927,6,-3.689,1,0.114,0.000412,4.53e-06,0.0269,0.481,131.905
95,The One You Know,1CLUtToY6V0jn79UPtf5VA,0.557,0.772,6,-4.989,0,0.0325,0.000222,0.0192,0.196,0.567,77.533
96,Spit Not Chewed,0zRhCapl7Kx8plxl1ILKS0,0.269,0.993,8,-2.168,1,0.316,0.000209,0.0,0.368,0.164,96.436
97,Cut From The Same Cloth,3XjGQS5RFhZoslmH4HdRcs,0.425,0.98,8,-2.734,1,0.221,0.00013,0.0,0.302,0.356,167.089
98,Fabuless,72GH838JaxrCA8IFcXqgXm,0.429,0.995,1,-4.353,0,0.139,0.00301,9.46e-05,0.321,0.183,158.355
99,Tyler's Song,2e2rwk6sR3HcLhbgpvSt1A,0.471,0.904,7,-3.138,1,0.118,0.000183,0.0382,0.354,0.422,97.771
100,I'll Go Until My Heart Stops,5f5yDMpPgcfWEyxcIoR3nf,0.518,0.944,7,-2.399,1,0.0829,0.000127,0.0,0.367,0.493,99.091
100,I'll Go Until My Heart Stops,5f5yDMpPgcfWEyxcIoR3nf,0.518,0.944,7,-2.399,1,0.0829,0.000127,0.0,0.367,0.493,99.091
