setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
113,Jersey,7cuXfrCsbCOfHIj6iZUn3P,0.459,0.657,4,-6.464,1,0.0351,0.0104,0.00567,0.35,0.881,83.788
114,Shotgun,35PUhhwZL4HhmuqgOeFcfg,0.635,0.849,5,-5.33,1,0.0346,0.000821,0.618,0.193,0.708,119.994
115,Stars,5jZBhZi5ZrE3EDOdEJdHrn,0.45,0.633,9,-6.811,1,0.0326,0.243,0.0143,0.0838,0.221,158.083
116,Talk,1upVvXlWQUwAPuLN3oh8lk,0.451,0.97,0,-4.858,1,0.0605,0.000372,0.105,0.222,0.532,113.39
117,NO HOTEL,0ZAPRZcbR0htDzrhfiOina,0.462,0.233,10,-8.293,1,0.0423,0.826,0.0,0.261,0.501,130.726
118,Tunnel of You,1KX30hHDvpBRvm3JXxtYEY,0.657,0.683,9,-8.051,1,0.0302,0.00108,0.147,0.214,0.633,97.993
119,Romance With A Memory,7mkz6Mdy6QfgBh1A01CMqx,0.865,0.482,0,-8.87,1,0.0684,0.271,0.0741,0.0995,0.745,123.341
120,Charmed,6F5jUW0lOVlCSvhCH0yl3f,0.782,0.359,11,-9.088,1,0.0302,0.417,0.0237,0.203,0.793,98.996
121,KIWI,0dgzCsOCKDVFxCIHRb8z14,0.67,0.694,2,-5.591,1,0.0295,0.0819,0.000353,0.122,0.405,109.972
122,97 Avalon,37f1s7mlrRXKoHmFn53wmY,0.758,0.486,11,-7.617,1,0.0424,0.202,0.000896,0.0673,0.513,109.96
123,Mount Airy Hill (Way Gone),1f3RAK06XSO159TQ4G95c6,0.51,0.652,9,-9.404,1,0.0248,0.0234,0.753,0.122,0.334,95.534
124,PBR (with girlhouse),7pb6zMQEK9LBAP140UNIpt,0.636,0.706,0,-6.929,1,0.046,0.168,0.0749,0.0821,0.369,99.984
125,COME TO GOD,75fmMMHdn3ITC9QLIl0Kmw,0.636,0.525,2,-7.954,1,0.0518,0.152,0.0,0.448,0.264,75.108
126,CELLPHONE RECEIVER,2d0UIC8WRk9XqLpxEgGv37,0.615,0.428,11,-8.126,1,0.0342,0.673,0.046,0.263,0.587,170.072
127,The Lightning II,4hgobGfWedCMII3bdualzM,0.215,0.891,6,-6.169,0,0.0473,0.00303,0.00132,0.306,0.358,180.349
128,Anything But Me,32JZt8EmiioCGTU6UIXJ4E,0.641,0.776,0,-5.171,1,0.0684,0.0017,0.00021,0.127,0.554,114.679
129,Gibson Girl,2C5C6grASn2TzfsrGu54tZ,0.309,0.427,2,-9.132,1,0.0309,0.00449,0.0697,0.11,0.0984,106.526
130,So Long,0IgEhBc28DrqMaFCSWrSew,0.59,0.601,1,-6.672,0,0.061,0.0991,0.041,0.0963,0.533,147.043
131,Lemon Tree,0SnCZci0wyVj0RZXknNaWq,0.365,0.748,10,-9.145,1,0.0881,0.55,0.503,0.303,0.475,121.285
132,Drippy,62bguapG37hi6h33b3vnxh,0.765,0.684,9,-4.045,0,0.0339,0.469,0.00121,0.107,0.403,114.967
133,Oysters In My Pocket,2B664ulJSVBd6B8SAY3Wux,0.598,0.924,6,-4.974,0,0.0623,0.0205,0.799,0.17,0.611,168.017
134,Saviour Complex,1j2ULumv0PlrpUXvoBsb4G,0.599,0.295,0,-13.315,1,0.0323,0.0495,0.363,0.0764,0.305,179.965
135,Fall into Place,3iPkrgNTOpZjb4RVHhapJx,0.404,0.897,4,-4.451,1,0.0531,4.04e-05,0.00787,0.367,0.395,96.023
136,lemons,2tLoNGLxZsPvvPUVDMfSY2,0.53,0.677,7,-6.081,0,0.0303,0.311,0.0,0.103,0.315,142.997
137,Crying Laughing,1Or40PNuvot5Sd5ZQmA4GX,0.608,0.591,4,-7.755,0,0.025,0.0737,3.29e-06,0.3,0.712,96.057
138,outgrow,5kGXxLtGesx9K16kgA7Bwu,0.494,0.57,8,-8.353,1,0.0341,0.583,0.0293,0.11,0.373,146.026
139,The Drive,0pUp3X87abCUaFUpgmt5Ee,0.627,0.569,11,-6.174,0,0.0288,0.0305,0.0408,0.364,0.543,119.488
140,Who Am I But Someone,5lnl3Ssiu8aYTDTmgdcItA,0.562,0.502,9,-8.223,1,0.0922,0.602,0.143,0.101,0.785,124.173
141,You Don't Cry Enough,3iqOWdl8nZwJpGNKQyw6es,0.632,0.831,11,-6.945,1,0.082,0.00232,0.111,0.28,0.448,162.925
142,Angelica,3EwTIu5qka2l5ZekB0b6QC,0.491,0.87,0,-5.138,1,0.0393,0.000141,0.000729,0.368,0.314,131.989
143,POSE,1Mf7qE54NoBp5hrZV2iPrX,0.851,0.562,4,-8.02,0,0.114,0.328,0.0476,0.14,0.424,115.964
144,Lost Track,3dxgq3THNqGk6Mv5ZZ7yXY,0.77,0.558,7,-8.425,1,0.132,0.477,0.000285,0.283,0.662,162.027
145,Teeth,4xgXivGYKauPmdv8YoBWbp,0.493,0.854,5,-6.818,1,0.0475,0.132,0.342,0.0935,0.71,219.999
146,At the End of the Day,0BbvSCBpxz2yjPXINwFWOw,0.562,0.881,9,-5.168,1,0.0464,0.0383,1.26e-05,0.141,0.575,117.29
147,Magazines,3jqkxkAoFA9T3ohkLmaeJs,0.818,0.317,1,-14.203,1,0.0362,0.209,0.548,0.101,0.679,119.982
148,Come Around,3TpkcCHblOWMzalss4ug24,0.496,0.932,7,-2.628,1,0.283,0.204,0.0,0.109,0.447,155.06
149,King of Sweden,3UBUSMQXobHQMXkKsv9dgy,0.615,0.865,7,-6.279,0,0.0339,0.0329,0.00849,0.099,0.645,139.998
150,I Think I Met You In A Dream,09MZIpr7ciaUZyxHKb37Mz,0.652,0.764,2,-6.082,1,0.0502,0.0862,0.0493,0.103,0.734,74.993
