setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
71,Show Up,1p17XN8yqoY5LHEG0Inqam,0.538,0.431,0,-8.732,1,0.0288,0.201,1.53e-05,0.11,0.286,82.976
72,Oxygen,0vu3XfUitueA4S7l93kNU3,0.42,0.943,6,-5.436,1,0.0808,0.00105,0.0,0.276,0.484,163.946
73,Driving South,1Mp50vmIphq9ui2UUJoX3m,0.565,0.771,0,-8.222,1,0.0533,0.00914,0.00024,0.351,0.86,105.993
74,Get Closer,4roBcHq6JZq6FBfbf0k6uF,0.778,0.809,8,-4.383,1,0.0282,0.102,3.28e-05,0.101,0.949,95.042
75,Crush,5bwLs2TUxldWW6ZGOI9Zx6,0.529,0.357,4,-10.937,1,0.029,0.0266,0.0,0.107,0.221,94.944
76,Everything,3tQXwwGZOYrz6xbl7e7yZg,0.556,0.81,2,-4.653,1,0.0301,0.155,0.384,0.206,0.596,91.007
77,Hysterical Us,0vMlVGJuREJk3c7vvObE5Z,0.755,0.779,7,-6.718,1,0.0474,0.0455,0.000164,0.218,0.553,114.989
78,Glitter,6afganegJBNs44tGwIOgYQ,0.606,0.655,0,-4.963,0,0.0302,0.239,0.0,0.0898,0.46,75.102
79,finding rhythm,4Y5xx6F2NhaxJ0D5fzgKXB,0.875,0.464,1,-11.789,1,0.0536,0.358,0.494,0.138,0.96,112.023
80,Damn I'm Tired,3HyzMwZ7JHVp07a9YQnpWJ,0.541,0.73,2,-5.223,1,0.0301,0.0697,0.0736,0.117,0.5,106.01
81,Invincible (feat. Daniel Caesar),7jhxagwOk9y1HC5ciRfmkQ,0.555,0.474,6,-11.706,0,0.0668,0.224,0.00426,0.162,0.262,134.89
82,Love Letter From A Red Roof Inn,6vZ2FTyBiKS5DfGz2Qe79j,0.575,0.536,6,-7.753,0,0.0275,0.538,0.0541,0.233,0.367,77.025
83,I Wanna Help Your Mind,08ZZ7SILfKcreLtA3K6Gqr,0.747,0.725,8,-8.517,1,0.215,0.2,0.197,0.0688,0.799,119.942
84,Blindsided,1v8R8ZlnD5brSRkPMSEWjm,0.499,0.381,8,-10.309,1,0.026,0.826,0.601,0.238,0.291,144.967
85,King,1VSngtLdJhrlfHkLxTyOXK,0.73,0.445,6,-8.376,0,0.0446,0.142,0.00109,0.107,0.075,105.976
86,wait a minute,6lI8bGNNnaM8njRiHfmBS4,0.362,0.874,4,-3.562,1,0.0409,0.00757,0.0,0.709,0.579,140.124
87,Lovers Rock,1H7zdcRD0gLGQY0w5ejGgX,0.559,0.871,5,-5.338,0,0.0392,7.53e-06,0.00524,0.096,0.573,104.976
88,SYNCOPATE,6s3UHVDqqqNHa1HyynG4VI,0.853,0.654,9,-5.614,0,0.0789,0.0106,0.00283,0.102,0.685,104.012
89,Salt Lake City,5XUmyG1dSbD4mxWd0iSVXZ,0.548,0.359,7,-10.868,1,0.0249,0.245,2.39e-06,0.122,0.317,72.021
90,Fuck June,6zIjeRxHPybvw7ZjWsEa8i,0.617,0.717,8,-7.118,1,0.0509,0.00664,0.000433,0.348,0.471,119.419
91,Anything But Me,32JZt8EmiioCGTU6UIXJ4E,0.641,0.776,0,-5.171,1,0.0684,0.0017,0.00021,0.127,0.554,114.679
92,Oysters In My Pocket,2B664ulJSVBd6B8SAY3Wux,0.598,0.924,6,-4.974,0,0.0623,0.0205,0.799,0.17,0.611,168.017
93,Lunchtime,6N62tx63qPmn4KvXJszqgr,0.4,0.833,9,-5.896,1,0.0425,3.83e-05,0.0056,0.429,0.72,173.075
94,Motorbike,3mMduiD8yb4IaS5tZKqSZy,0.721,0.485,5,-11.213,0,0.0681,0.158,0.275,0.107,0.614,150.027
95,Four Leaf Dream,2I8VEot3oo5qaVmCW16qOx,0.625,0.611,1,-5.766,1,0.0358,0.00145,0.000147,0.0793,0.839,120.479
96,Hard Drive Gold,2cS0uhk7nfaMmF5In6wzIV,0.67,0.853,0,-5.962,1,0.0389,0.0858,2.1e-05,0.125,0.684,144.272
97,Stepped On A Bee,4oHHeXVDV8lcZNfMYpGP59,0.513,0.506,4,-5.874,1,0.0338,0.285,0.0,0.188,0.292,136.229
98,Love Me More,2OnrjKShafw7qtoyLkKNR2,0.55,0.707,1,-6.222,0,0.0323,0.323,2.56e-06,0.098,0.487,136.318
99,DANDELION,6N6iesIVj3DOuPb4RHmkto,0.618,0.891,7,-4.535,1,0.0518,0.117,0.000845,0.115,0.75,146.015
100,concrete,0fdaw54L9HswP2QVYJjnx6,0.724,0.599,0,-7.032,1,0.101,0.512,0.00291,0.101,0.861,147.987
100,concrete,0fdaw54L9HswP2QVYJjnx6,0.724,0.599,0,-7.032,1,0.101,0.512,0.00291,0.101,0.861,147.987
