setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
62,Show Runner 99,4G5bnCpOB99DIcOQa6QVYw,0.26,0.465,6,-10.143,1,0.0332,0.916,0.00345,0.33,0.315,127.465
63,shiny,7kwWzUSSlNKT2NXdMJf83Q,0.698,0.514,7,-7.426,1,0.154,0.208,0.0,0.594,0.381,130.057
64,Lava,2dIeraguJ8SoHDqXfSZelZ,0.62,0.616,1,-10.071,1,0.143,0.304,0.00954,0.264,0.67,169.139
65,Homage,7DcJ6fEBb7BaKuYKTwiDxK,0.546,0.465,5,-8.167,1,0.0287,0.153,0.00259,0.321,0.415,73.369
66,Questions,2DDakV5xNzIBA1BsL40bPS,0.493,0.892,5,-6.692,1,0.0577,0.126,0.848,0.119,0.239,141.267
67,Notion,0sTlGEld0h8kIPZaKDYUf4,0.309,0.883,9,-3.825,1,0.0808,0.0673,0.00111,0.0849,0.312,159.488
68,Mystery,3ZW48z429TwTJlEN9vxs8u,0.832,0.603,6,-10.546,0,0.0416,0.106,0.0688,0.132,0.165,100.002
69,Tommy,7w76n5UvwlGrjZsgFm8ZYl,0.534,0.29,1,-11.497,1,0.0308,0.942,7.31e-05,0.114,0.13,125.941
70,That I Miss You,7cneuh5BMBbqbbGrpqTDHQ,0.779,0.572,4,-9.259,1,0.0396,0.306,0.739,0.106,0.967,114.994
71,I Just Wanna,00qVenrhW7Lr9AwHgc7rOe,0.693,0.586,11,-5.595,0,0.0362,0.151,0.000467,0.111,0.509,108.577
72,kissing girls,5lCtzEEl2FxySHX4zR9yEf,0.415,0.456,0,-7.315,1,0.106,0.934,0.0,0.49,0.72,181.452
73,Seeds,4BwGU8l91SQWeVqnWqWClh,0.475,0.436,7,-9.872,1,0.049,0.786,4.49e-06,0.589,0.444,113.273
74,BERNADETTE,1Vr58OrTTkru2xyFEwEf6z,0.721,0.298,1,-12.047,1,0.0871,0.443,4.62e-05,0.107,0.426,113.154
75,Alive,2zAzuCsqsZkSkozxTXqtSn,0.634,0.837,5,-7.141,1,0.0284,0.326,0.835,0.545,0.72,149.623
76,How Was Your Day?,5jx99x0wf2r9hzq0ekAmRr,0.353,0.392,2,-13.039,1,0.0339,0.931,0.0439,0.337,0.168,84.586
77,Rare,3FwSGFXzoODJ3igRA06DhV,0.719,0.482,3,-11.691,0,0.0423,0.271,0.401,0.0655,0.71,119.961
78,Flowers,6JJgmmfMsoGTzwCe2f2K8u,0.694,0.653,4,-6.028,1,0.0379,0.167,0.0,0.136,0.865,130.012
79,Smoke Break,1OzArenXJoAJbmethXsfsB,0.573,0.452,11,-6.642,1,0.0312,0.196,5.64e-06,0.124,0.149,76.014
80,Loretta,3eZqBNHlNA4lUsbAB6UmvD,0.706,0.801,2,-5.646,1,0.0462,0.282,0.594,0.143,0.887,130.001
81,Satellite,0kjRlBI8YIxDQKrP7PrZr4,0.68,0.506,1,-10.04,0,0.0484,0.293,0.000253,0.0849,0.928,176.037
82,Sun Outside My Window,4VpLdvee1V7CTKXv1xaDCk,0.433,0.632,10,-6.404,1,0.0301,0.181,0.911,0.234,0.224,142.098
83,Organon,7uKoqhOj7sfF1GowMuAc6I,0.6,0.193,7,-15.751,0,0.0265,0.831,0.901,0.102,0.0386,96.977
84,80's High School,4NnNGFTcMv5OK1LvIA2Wgw,0.541,0.491,5,-8.747,0,0.0263,0.477,0.000816,0.102,0.274,76.99
85,VROOM VROOM,7BKIfBT1VKkBcSsACK1Az8,0.553,0.718,7,-6.567,1,0.0904,0.0609,0.0,0.815,0.687,153.019
86,Are U Coming Over?,5tEpgKS0zWnt8X2k3yZgqJ,0.463,0.562,8,-9.585,0,0.439,0.635,1.44e-05,0.581,0.711,84.476
87,Lucy,5RxpYHVbGJPOvSEATQyg9P,0.647,0.537,6,-12.006,0,0.21,0.43,0.000258,0.119,0.846,84.46
88,honey,66SJQbiRXe6l8Fj7yi8tMt,0.84,0.494,6,-7.392,0,0.0405,0.411,0.00963,0.397,0.777,109.968
89,Talk to You,5YIAMIFBXGXsyJwJmqUMZo,0.514,0.671,2,-7.048,1,0.0287,0.048,0.000218,0.194,0.356,179.934
90,Waltzing Back,3Q1DprZauQyNo8KGlY8brZ,0.558,0.579,7,-8.065,0,0.0272,0.00331,0.916,0.0935,0.487,104.972
91,Sundown,0lTQrcDZtbH0GbsUN3Nvl0,0.55,0.716,0,-5.084,1,0.0397,0.299,0.0396,0.141,0.202,110.027
92,Twinkle,2Eqbp4tBXu1E4QT6DB9JjR,0.663,0.459,8,-9.143,1,0.0365,0.0302,0.456,0.109,0.426,140.166
93,Paul,2MjzsLWwEBqnJAdXtDlaz1,0.587,0.167,1,-14.868,1,0.0377,0.928,0.0,0.109,0.183,120.36
94,The Gaping Mouth,4zIJESN3Y2Yu3aY9cJtbyG,0.587,0.459,5,-9.709,1,0.0261,0.661,0.292,0.107,0.184,106.979
95,80's makeout session,6RObO033GGC7mReVoRQJPU,0.758,0.397,0,-11.169,1,0.0745,0.634,0.0,0.272,0.289,96.0
96,Seven,2dwvxOHnQjndZLowIR6PiS,0.692,0.421,4,-10.948,1,0.0295,0.666,0.147,0.104,0.832,96.982
97,Bends,7neXef29cogkuASB5rTafo,0.598,0.466,11,-11.611,0,0.214,0.0584,0.0401,0.431,0.572,89.621
98,Telephone,6xJSVfI6xi51iJrbm9KjXb,0.575,0.518,11,-8.933,1,0.0282,0.284,0.938,0.104,0.439,124.029
99,Puppy Dog,13O36COxxWjcvc9r5Zsd1P,0.689,0.545,7,-8.289,1,0.0377,0.173,4.9e-05,0.347,0.509,113.997
100,Sharpener,2aReOPqi6NjhJ8zxa0Mi2D,0.671,0.405,5,-10.811,1,0.0342,0.676,0.00053,0.122,0.272,105.971
100,Sharpener,2aReOPqi6NjhJ8zxa0Mi2D,0.671,0.405,5,-10.811,1,0.0342,0.676,0.00053,0.122,0.272,105.971
101,Beautiful Mind,1nSrsbo4Mpsg0UmjMUjMlD,0.677,0.725,9,-9.295,1,0.0745,0.0617,0.0,0.357,0.561,95.75
102,Best Person You Know,4lGu6pGvisz3Zvv1ThCEPd,0.383,0.666,2,-7.587,1,0.028,0.543,0.0826,0.111,0.427,97.966
103,lived to love,2m9N5pZkg7wkgLadlvWcpj,0.714,0.798,9,-10.997,0,0.0532,0.835,0.0133,0.0969,0.562,115.972
104,Real Life,4OvamiR4gUWji3eBAxXB1y,0.579,0.607,3,-6.621,0,0.0291,0.00348,0.0163,0.102,0.847,97.057
105,love & doubt,7pFeq7Itvy8BM68NIu5VUZ,0.499,0.539,0,-8.607,1,0.0605,0.341,0.0236,0.265,0.521,177.904
106,i want to be by your side (feat. herhexx),1Ao41SEp170gHWhGS4m0tM,0.75,0.593,9,-12.074,1,0.0331,0.0792,0.785,0.283,0.846,119.985
107,lowlife - with kenny beats,0YANHO32xutrmLQA6JvYlq,0.647,0.539,1,-5.92,1,0.109,0.533,0.0,0.288,0.482,81.959
108,feel u,6042XJOCOw3U90tCNGBIPz,0.87,0.666,1,-9.939,1,0.0872,0.567,0.303,0.106,0.847,118.012
109,Warned You,3GahMRXI3rL2JVeSLZBRnF,0.535,0.209,6,-16.402,1,0.0257,0.668,0.14,0.129,0.515,137.889
110,Sinatra,1USo158Kncaxfyq9q306dn,0.444,0.301,0,-8.88,1,0.0334,0.886,0.0,0.183,0.35,95.278
111,Flaming Hot Cheetos,1F6IbA7di42uPc3cff8PXV,0.817,0.551,7,-9.33,0,0.133,0.865,0.000151,0.101,0.142,109.966
112,25MPH,6BeEg9qR8jDuEpH3YtMJHd,0.571,0.707,0,-6.306,0,0.0274,0.0501,0.806,0.4,0.662,80.021
113,Something About You,6RiiSy9GzSwiyDEJDiMuKe,0.648,0.781,9,-8.736,0,0.0271,0.0332,0.013,0.305,0.822,133.417
114,Coney Island,4NBYId6eoacEMJDkhfTPG7,0.689,0.704,1,-8.453,0,0.0325,0.201,3.05e-05,0.112,0.653,121.984
115,Thunder,0afGLa6wcYiLLXFZ48ZQpY,0.667,0.316,0,-9.132,1,0.0262,0.0292,0.00613,0.147,0.156,100.998
