setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
108,they were deleted you say?,10MwHo27L63OuXlGgh41We,0.668,0.859,1,-10.108,1,0.334,0.0237,0.00208,0.703,0.848,160.414
109,fool4love,0RSgXjblj8lNRMQBveuJfA,0.634,0.782,8,-6.957,1,0.0534,0.00981,0.0,0.125,0.384,140.009
110,Betrayal,5bsI9gfjvA8a5G97Q60Goj,0.562,0.751,2,-5.667,1,0.0546,0.1,1.76e-05,0.119,0.192,166.145
111,girl online,3BMaGHQximpMug2xrp6TdI,0.52,0.709,11,-8.565,0,0.044,0.104,0.721,0.158,0.128,139.218
112,rock music,0QU3VTMzBkx6Jyv9cgUaVh,0.68,0.788,0,-4.725,1,0.0417,0.0235,0.0,0.139,0.605,105.028
113,8ball,4nh9PEUBFwAL2RAFgDYFH3,0.659,0.8,0,-6.6,0,0.11,0.0915,0.0,0.0898,0.858,169.972
114,prism,3LOF9w7r0yos4DqBvizeLa,0.664,0.854,1,-2.723,1,0.238,0.0218,3.67e-05,0.117,0.871,182.107
115,hand crushed by a mallet,7CUkeiG7QtB7tPU9f8SANS,0.659,0.473,1,-7.306,0,0.125,0.274,0.0,0.28,0.788,84.505
116,okay (feat. brakence),3MIapMgux77HYyou6TuZUe,0.516,0.791,8,-2.205,1,0.0805,0.0288,0.0,0.19,0.676,149.852
117,zoo,4Hkn88h1JbizcvddFqCluG,0.653,0.814,11,-6.27,0,0.294,0.00158,0.0136,0.87,0.734,164.996
118,forever,0qjslFzLzx8lKJ1kBRi8gQ,0.49,0.819,2,-6.221,1,0.136,0.104,0.000467,0.186,0.479,163.873
119,WRATH,7jWtCaPR3clpHhpAkq2iau,0.6,0.641,6,-4.717,0,0.0377,0.0932,0.0618,0.107,0.415,167.217
120,numb part 2,5RIV2ymv9B38pWBrYyWTbF,0.572,0.543,8,-10.891,1,0.0751,7.96e-05,0.000766,0.0995,0.204,147.937
