setnumber,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
56,Love Is Love,3evHzU2xmG80c3jS4YT6ZI,0.562,0.579,8,-7.138,1,0.0483,0.334,0.0,0.175,0.389,153.075
57,Strong Enough,1M1xjg2N1i5EKosEPtx2T7,0.717,0.706,2,-8.612,1,0.0278,0.116,1.51e-05,0.184,0.967,130.543
58,Witness,56GEhx9XahoD6sxkJwczod,0.55,0.459,1,-8.158,1,0.0351,0.332,0.0195,0.102,0.398,79.317
59,Yours in the Morning,1z0XiixCTxeuknmhTrTDvk,0.446,0.73,11,-5.243,1,0.0719,0.0157,1.01e-05,0.11,0.215,148.102
60,Pontiac,1dNxCqZyAl9XhIDX578usC,0.379,0.905,5,-6.466,1,0.0947,0.12,5.27e-05,0.187,0.38,82.253
61,I Need a Teacher,7nvAdiuXhFeHICyy2OzOcS,0.5,0.764,9,-7.569,1,0.0407,0.369,0.00193,0.319,0.683,85.981
62,Any Day Now,2YzM9n2UdWc5iiMbg8B4Mb,0.526,0.669,2,-6.506,1,0.0457,0.0513,0.0,0.283,0.287,135.088
63,Now is the Time,5ddrYyHEHIwXeeELXkgEel,0.532,0.844,7,-6.445,1,0.0398,0.00757,6.19e-06,0.173,0.661,109.966
64,Heart,5L7IgwUPhir2FJftGNXJDW,0.632,0.556,1,-8.851,1,0.12,0.721,0.0,0.0995,0.385,78.603
65,Long Blue Light,3gaH1EhTC53WZeFRj3hGtp,0.552,0.485,9,-9.111,1,0.0332,0.517,0.106,0.164,0.51,71.548
66,Missing Piece,5YqdiryRmdAzYFlxo43hAJ,0.628,0.877,0,-4.205,1,0.046,0.0155,5.97e-06,0.113,0.721,101.992
67,And It's Still Alright,2tRxHjEkdgGMv9kZbOyqOH,0.521,0.492,3,-9.127,1,0.0297,0.689,0.619,0.118,0.301,77.585
68,McKenzie,6FLkXWDTvUc36qYYRhm4jg,0.831,0.69,5,-7.339,1,0.028,0.106,0.00226,0.0973,0.701,120.143
69,Fields of Knowing,3C1bnKImeGHukUsGM0gFrt,0.567,0.716,4,-6.564,1,0.0306,0.183,0.0,0.071,0.644,143.905
70,Heart's Content,0pegFWSUOTiG0sLVEfxtvA,0.564,0.209,3,-8.922,1,0.0317,0.724,3.99e-05,0.107,0.402,109.024
71,Slowly,0T4SSmBlTtKAvcqZo8LT6i,0.699,0.467,2,-6.956,1,0.0289,0.294,2.41e-06,0.201,0.74,81.49
72,Sweet Pea,4KqBoq7MoDJeVsvUHTjXCM,0.946,0.289,11,-9.413,1,0.0584,0.152,2e-05,0.234,0.816,102.073
73,Sometimes Love Takes So Long,0EJI36CptZJo8y9COiqSu4,0.639,0.478,0,-7.966,1,0.0281,0.00161,0.00419,0.109,0.557,115.013
74,Transatlantic Flight,0UMBDzlMhyz3N1hd8mBemt,0.576,0.31,0,-9.507,1,0.0271,0.256,0.0525,0.0883,0.252,71.637
75,My Own,7pQMGkL6LImxSxHHuqgvpe,0.522,0.536,10,-8.725,1,0.0539,0.623,0.0,0.0967,0.668,82.513
76,Kick It to Me,6QZbDUZEgkwaVWROtWzjQ0,0.597,0.675,2,-6.431,1,0.0569,0.533,1.45e-05,0.168,0.823,160.057
77,Mess,1BlQWQgGP84r4GYUVty4Ar,0.442,0.826,10,-5.32,1,0.0775,0.176,0.0,0.0978,0.601,80.848
78,Someone New,0efT4YKQLQx2YHbp6vgRX8,0.446,0.533,7,-5.955,1,0.046,0.427,3.26e-06,0.332,0.58,183.81
79,Bridges,3VPFV5Xj8QjXDJKl2rVce7,0.672,0.788,1,-5.822,1,0.121,0.053,1.13e-05,0.112,0.321,87.964
80,Ocean Bed,53dyuOtRb9WMz5puNHodZN,0.601,0.799,6,-7.069,0,0.0357,0.0861,0.0388,0.0898,0.688,160.987
81,Mighty Soul,2wzoFtHi2oX6FXr9EtBizB,0.485,0.414,3,-9.575,1,0.0282,0.818,0.00137,0.177,0.638,126.686
82,Can You Handle My Love??,7GKMstqz3UYkFvlX93qCyz,0.689,0.863,9,-5.962,1,0.0348,0.0373,1.55e-05,0.0958,0.576,105.044
83,Tomorrow,4XBznaFt4lPJY6s9VBHYUt,0.784,0.389,8,-8.451,1,0.0303,0.776,2.42e-05,0.138,0.522,101.024
84,Green Mountain State,0c7iF5fSBYxCuwsAv2z4iI,0.693,0.367,3,-11.66,1,0.0323,0.351,2.9e-05,0.111,0.286,129.879
85,Good Old Days,6mJoYRUTiqeVowwWNAeCjR,0.661,0.409,0,-7.005,1,0.0324,0.449,0.0,0.15,0.371,79.004
86,Black Jeans,2vBnxZkr6K0Py6iTxHXUKS,0.529,0.62,2,-6.667,1,0.0288,0.000669,0.00474,0.131,0.492,112.894
87,Garden,7zSkrTEsp4zWZB237J2jqw,0.645,0.724,6,-7.427,1,0.0321,0.0943,0.00617,0.118,0.593,111.995
88,Circles Around This Town,08TCIO6LpgC11UdayeOxWB,0.591,0.814,4,-4.986,1,0.0468,0.015,0.0,0.117,0.815,149.9
89,You Are the Best Thing,1jyddn36UN4tVsJGtaJfem,0.578,0.727,10,-4.872,1,0.0332,0.0304,1.99e-05,0.172,0.885,170.593
90,That Was Yesterday,3gwfEBrFpzEFCZMjw7mqxA,0.382,0.33,9,-6.182,1,0.0435,0.926,0.000578,0.0744,0.3,181.455
91,I Found Out,2IxOGK5JJIhi2Alx5BA7oe,0.605,0.714,2,-5.353,1,0.0296,0.0129,0.0,0.445,0.441,103.347
92,Your Body,3BPibZpEagpo2S0OxpMfmh,0.762,0.472,3,-9.271,1,0.0345,0.725,0.00214,0.0737,0.338,96.201
93,I Got You,2yOJBslB31F2WMHM3s1FRN,0.768,0.774,2,-5.584,1,0.0446,0.244,0.0,0.113,0.775,100.005
94,In Your Hands - Single Version,7tJHvRoGvkckZkZk5ORUot,0.605,0.598,3,-9.263,1,0.0323,0.605,0.00999,0.157,0.753,105.945
95,Texas Sun,24ntSW3QVJzR79lHAAOTaY,0.636,0.634,7,-10.01,1,0.0342,0.0364,0.147,0.0998,0.599,111.563
96,Gloria,5BkGp7FLUUpKgWl29jBK0J,0.523,0.714,11,-6.021,1,0.0367,0.658,5.2e-06,0.0785,0.659,78.211
97,Lebanon,1jKG59NQTTCr1tSG9YDzuZ,0.819,0.143,0,-10.711,1,0.0403,0.561,3.85e-05,0.111,0.483,109.234
98,Orpheus,3sC62j1Cjeea5tAhcyGcs8,0.609,0.484,2,-7.94,1,0.0269,0.484,6.08e-05,0.0992,0.367,80.365
99,Remember to Forget,3uaVZNjh1cFkL59dN4luSJ,0.612,0.569,1,-10.08,1,0.0406,0.2,0.00026,0.167,0.591,73.647
100,Changes,0gKiONJeEtwb3hps4sUgyn,0.668,0.367,11,-11.002,1,0.0285,0.891,0.00521,0.103,0.342,110.21
100,Changes,0gKiONJeEtwb3hps4sUgyn,0.668,0.367,11,-11.002,1,0.0285,0.891,0.00521,0.103,0.342,110.21
